year,team,ts_rank
1990,1202,22.45968681951307
1990,1182,20.574050320737772
1990,1204,23.0740192933588
1990,1428,28.336807179261548
1990,1449,27.40657601737851
1990,1421,22.060666901515262
1990,1440,22.76892972066822
1990,1409,28.580220638251134
1990,1336,29.829285973847146
1990,1436,19.299801775760624
1990,1463,24.039349842326697
1990,1225,29.34094158173606
1990,1260,21.160134597367364
1990,1113,29.884333231092125
1990,1371,29.59787276848284
1990,1254,10.145994202003346
1990,1403,14.209039045722783
1990,1137,20.540856374301416
1990,1290,18.403958295554506
1990,1211,15.045197883188207
1990,1287,21.038976749641694
1990,1134,10.38418010543925
1990,1151,22.29685217734987
1990,1320,30.974860658499853
1990,1416,12.87847827073792
1990,1288,14.09316893611825
1990,1269,27.084127551297183
1990,1460,26.838667329078874
1990,1441,19.32211934588321
1990,1462,33.62338107386213
1990,1227,26.85299684978361
1990,1464,16.836910913670398
1990,1106,20.05334634736206
1990,1354,17.573682275403954
1990,1207,36.883564882544825
1990,1292,22.204955684292894
1990,1156,27.08104944645219
1991,1112,36.70082217712828
1991,1122,25.521887746555414
1991,1116,40.1857437964743
1991,1435,31.483909563878104
1991,1130,27.28831004632875
1991,1272,29.659538182213776
1991,1181,37.67014947559655
1991,1266,24.07649341360627
1991,1190,33.17216644631145
1991,1140,31.64989977951343
1991,1234,33.54575910629627
1991,1396,31.54463460420671
1991,1323,27.98365795303484
1991,1200,30.148181800587874
1991,1328,31.102281694100167
1991,1309,31.226467157067287
1991,1365,25.459221679111764
1991,1258,25.006258436459756
1991,1301,34.70972758525072
1991,1198,15.812375270776432
1991,1304,36.405852457335946
1991,1387,26.176343332067667
1991,1307,31.231267806751426
1991,1426,23.775319529152718
1991,1330,25.313618823061883
1991,1320,24.40610671262258
1991,1337,29.62562749556218
1991,1286,19.802321059439198
1991,1344,32.575280028144824
1991,1288,15.140000979530132
1991,1350,27.69314926344153
1991,1171,17.47741488539824
1991,1362,22.131805429223505
1991,1119,16.150137668391565
1991,1376,30.418836989999058
1991,1305,24.332696572267988
1991,1416,20.48840738626477
1991,1368,16.986438917892865
1991,1385,35.399232056281605
1991,1284,24.878201484797156
1991,1393,38.240905019561836
1991,1405,24.619993200613496
1991,1397,26.933345156073162
1991,1398,17.81907118867608
1991,1408,29.334986668429156
1991,1349,28.657664316852088
1991,1412,28.219118549791755
1991,1106,21.55188748794455
1991,1293,29.962749793838263
1991,1137,23.622388686905946
1991,1417,34.36605160280743
1991,1414,23.80330403480778
1991,1438,33.95369554472787
1991,1373,28.771054185890158
1991,1448,33.61154402390629
1991,1224,15.380770486009201
1991,1463,21.379355355233972
1991,1388,23.44672908471569
1991,1384,28.455852766208853
1991,1310,21.661684819655026
1991,1292,26.527202521636355
1991,1290,17.678006123580257
1991,1390,30.500439747042268
1991,1351,19.7567799222008
1991,1277,34.4447620917148
1991,1202,27.215070753628357
1991,1283,28.303465966038598
1991,1419,28.189591790447604
1991,1108,16.399179900904006
1991,1225,25.114517246316893
1991,1129,24.750472503141644
1991,1434,19.20222566742263
1991,1135,18.51401664255852
1991,1250,24.591835901738133
1991,1147,22.285296801071556
1991,1311,12.666558046856819
1991,1148,13.339513261316608
1991,1172,16.93554979090022
1991,1153,30.71555143770269
1991,1358,15.396355726102854
1991,1160,31.24775071808072
1991,1169,15.867462109030976
1991,1173,24.630425605055265
1991,1229,18.635830901108083
1991,1113,32.850652017092656
1991,1242,35.70760353169123
1991,1201,25.266197161468344
1991,1109,8.37741418106895
1991,1197,20.730915589551156
1991,1126,12.8745252756008
1991,1256,31.047055776828028
1991,1395,28.63066376572144
1991,1248,16.63755740560612
1991,1131,19.7073113238029
1991,1245,21.933306413787204
1991,1401,20.95757134143528
1991,1249,25.262367854575462
1991,1359,15.503308865390107
1991,1226,19.94509062577429
1991,1186,19.789740301613534
1991,1218,29.36585471603682
1991,1418,28.511282732949773
1991,1208,30.849060904789532
1991,1455,25.5565675955179
1991,1231,39.6093865690925
1991,1318,25.992818749449693
1991,1263,21.07233665270161
1991,1251,9.726533459150273
1991,1356,27.358491065772995
1991,1443,26.669451517942363
1991,1381,21.474133718654972
1991,1302,7.7669486358080695
1991,1378,27.896835386957314
1991,1196,27.551839481210106
1991,1371,36.15752511977469
1991,1233,27.24003566572173
1991,1336,29.971148538930105
1991,1180,20.326182655219636
1991,1343,34.655651715044
1991,1156,23.986770478409348
1991,1329,34.77420013393689
1991,1159,15.172102919861247
1991,1317,21.579125595327305
1991,1253,23.36696791128664
1991,1314,38.76032371096903
1991,1361,26.892685369359093
1991,1391,21.992567719793442
1991,1345,33.00075383814351
1991,1235,29.739605666220342
1991,1433,25.262837688357237
1991,1306,14.275155661697092
1991,1228,34.17349119141448
1991,1462,28.07436441158994
1991,1291,17.914946720308198
1991,1461,30.06051093078483
1991,1267,25.167699675068544
1991,1458,30.628890158730872
1991,1332,30.010033267558004
1991,1453,31.8462965869888
1991,1451,20.406177301335937
1991,1341,11.851955935837102
1991,1449,28.820418980141174
1991,1339,18.549235745252552
1991,1192,26.702951913094378
1991,1439,28.409998795337454
1991,1440,19.980162722995814
1991,1437,33.177272644620196
1991,1261,33.46233541558879
1991,1427,26.23771659851451
1991,1402,17.365146910617963
1991,1425,32.472416829520405
1991,1152,13.066457664079593
1991,1403,20.953600725663293
1991,1410,21.307508527137763
1991,1212,15.889345503026417
1991,1409,28.398837105477845
1991,1164,23.58180802520505
1991,1285,27.553023719337922
1991,1334,24.984392750560936
1991,1177,32.17297237621358
1991,1216,21.433021980546975
1991,1406,24.829806864785787
1991,1161,26.940167538705964
1991,1157,27.364274968248694
1991,1460,26.061893758591783
1991,1155,27.925575534935305
1991,1420,16.44921552511419
1991,1144,13.571526822536498
1991,1429,23.97682423974222
1991,1120,28.53332945894986
1991,1411,20.89637655479804
1991,1117,29.22722005042768
1991,1111,23.535032986168318
1991,1374,25.610918401816736
1991,1104,33.28114789022649
1991,1174,21.87807285378067
1991,1139,26.27380086982387
1991,1442,23.196130142434306
1991,1191,24.71454158512784
1991,1275,27.020991990746186
1991,1204,22.67362517100868
1991,1133,21.306562780604466
1991,1271,11.561694429233045
1991,1383,19.670424719185128
1991,1264,23.25744762588531
1991,1220,20.315131425713822
1991,1260,20.192929897242944
1991,1444,19.306046834912646
1991,1259,23.032062796507397
1991,1203,29.282713107616022
1991,1217,17.671633825682786
1991,1298,19.1981973906599
1991,1243,29.13200177856845
1991,1103,24.90907828363027
1991,1246,35.90262960655899
1991,1335,19.240133755068427
1991,1241,28.23816658827345
1991,1265,16.271053090123104
1991,1238,24.036826909237018
1991,1222,29.752165395954734
1991,1143,29.115357172732434
1991,1210,33.026870295051374
1991,1121,20.33368601591862
1991,1209,20.932120438614096
1991,1154,14.969954281962952
1991,1206,24.66150431209007
1991,1274,23.78779389447445
1991,1319,14.529602859460208
1991,1326,39.514382230820914
1991,1278,29.40193719928895
1991,1352,25.227123606882426
1991,1308,32.63964057271754
1991,1382,16.977636772808207
1991,1325,26.232200939247786
1991,1338,33.839369712477904
1991,1165,20.386938946035844
1991,1269,28.240828165084913
1991,1363,21.601900941150028
1991,1423,21.23909246824773
1991,1454,23.658015699850093
1991,1151,27.082456603846136
1991,1287,22.671264315301187
1991,1421,13.143211244799547
1991,1268,31.58658566208786
1991,1280,32.784608780765396
1991,1399,23.21200894719383
1991,1114,19.894730734980225
1991,1322,12.636614122881523
1991,1187,20.935537075023507
1991,1386,26.43069158776934
1991,1372,17.342020405635214
1991,1232,24.905178858669025
1991,1168,25.062767715397978
1991,1364,25.8854900182089
1991,1239,20.513471964717443
1991,1456,21.962331947107938
1991,1360,24.604455947049807
1991,1375,31.12397732050169
1991,1400,33.285008867195955
1991,1221,23.73917526257161
1991,1452,28.198497098004825
1991,1296,32.671260683485045
1991,1353,31.739027609506604
1991,1281,34.3066304331135
1991,1124,24.608595882770892
1991,1211,23.05735837896087
1991,1150,26.618967112766562
1991,1299,21.10548118445948
1991,1163,33.93210582056012
1991,1145,19.880757861819212
1991,1199,32.59230560075764
1991,1179,21.083854586690755
1991,1247,29.20750397422728
1991,1162,16.613159183047234
1991,1193,19.873698297374915
1991,1175,20.314123603751305
1991,1333,29.995772883335817
1991,1347,23.265051342545057
1991,1428,36.62927709686299
1991,1380,21.804547988229686
1991,1149,14.47350971621257
1991,1276,31.023428068562566
1991,1141,25.181816459304887
1991,1279,24.1162286277499
1991,1123,27.88796229085804
1991,1182,27.213595923623547
1991,1178,21.292224571441245
1991,1132,27.5201175191601
1991,1273,12.618505487981558
1991,1254,18.084579879186396
1991,1431,28.529362258966692
1991,1354,19.187432791763758
1991,1441,18.583659091559646
1991,1102,19.711163639818285
1991,1110,24.030987068280123
1991,1134,15.308867673689104
1991,1227,24.605425763401332
1991,1270,15.627245525048407
1991,1379,32.42793951792701
1991,1389,30.773054831856225
1991,1436,20.581837299636508
1991,1447,13.968327048158725
1991,1166,32.027539853674334
1991,1282,22.353255851129383
1991,1348,24.58677078775744
1991,1464,18.064870606014683
1991,1321,17.670104843063406
1991,1457,15.112004749743436
1991,1424,49.30129922897222
1991,1257,30.08601382711352
1991,1450,29.241862280681914
1991,1183,26.33870778079144
1991,1184,27.40020616589492
1991,1185,30.357879380483205
1991,1207,33.99964959401514
1992,1417,39.82705980006658
1992,1231,38.37517970051977
1992,1161,24.33297889502516
1992,1129,24.38864169694309
1992,1210,34.87682432102307
1992,1241,28.52101716569563
1992,1246,37.00083887783562
1992,1452,32.41879670009924
1992,1329,38.32274860134783
1992,1191,34.027807196161255
1992,1338,30.49569806564231
1992,1264,27.957322549394082
1992,1343,29.257775461034317
1992,1284,24.361636684479848
1992,1345,32.29298288685573
1992,1123,28.66479271564038
1992,1400,32.07373699734028
1992,1449,27.34523589401053
1992,1374,23.258991241231875
1992,1402,14.760584551048037
1992,1344,28.098392754746605
1992,1306,17.163636806516973
1992,1360,24.143171890071894
1992,1361,14.942345470335441
1992,1364,31.878145551116578
1992,1350,29.64713947853611
1992,1371,34.46352588688431
1992,1383,21.84386235242964
1992,1378,33.06524285748723
1992,1391,17.04043199857869
1992,1450,32.55502025331553
1992,1148,14.547877290583772
1992,1388,22.901328306675676
1992,1451,25.490846441652426
1992,1390,33.613986019975
1992,1259,23.859819454706706
1992,1395,30.806185859432357
1992,1368,14.851571460957066
1992,1408,32.32971871446677
1992,1359,17.543825152868152
1992,1307,30.15125171106247
1992,1226,21.11201476393022
1992,1463,23.12188879502725
1992,1159,19.710592131276623
1992,1381,27.710574188220733
1992,1372,20.694727640643777
1992,1301,29.18210697209199
1992,1198,16.108071850428317
1992,1349,28.583656161478114
1992,1334,26.56303471121105
1992,1269,37.74860872705035
1992,1373,26.460581866839895
1992,1285,32.7034431377683
1992,1332,24.01176217073446
1992,1110,22.839678586082414
1992,1410,13.802879513639231
1992,1139,32.062742443612564
1992,1169,21.750354455357886
1992,1143,27.030026295713597
1992,1305,28.01363600595815
1992,1151,27.895603240637513
1992,1280,28.22858833520506
1992,1153,37.683961262856634
1992,1122,20.932494868771908
1992,1163,32.85395307057837
1992,1216,15.491873538305153
1992,1147,15.28386755914156
1992,1212,10.848737925326557
1992,1201,26.35334230118541
1992,1365,25.717987474125803
1992,1225,25.2219101029029
1992,1170,14.211507610306173
1992,1250,19.989077352860445
1992,1217,16.87100580813981
1992,1258,25.810844957527195
1992,1288,12.343203790771714
1992,1261,34.32784202812848
1992,1419,23.371831182409238
1992,1266,29.370579387715804
1992,1341,1.383150687141701
1992,1182,28.551025541431482
1992,1412,31.705995448950123
1992,1320,21.77162506996835
1992,1418,28.102108983903044
1992,1337,33.56051611079968
1992,1239,23.034429553486632
1992,1348,31.8793903898957
1992,1318,19.04680397685441
1992,1385,33.60161189005927
1992,1310,23.306252818289902
1992,1453,31.05155951328911
1992,1369,19.98084717333878
1992,1433,28.550797040468414
1992,1229,26.66444861957738
1992,1434,17.21481670049143
1992,1102,18.55005840511343
1992,1444,28.934812273961587
1992,1192,21.88007526755258
1992,1447,22.052190338250462
1992,1351,20.84138719088098
1992,1448,33.09250103540246
1992,1422,16.04186727929911
1992,1458,27.80233837998718
1992,1260,25.53423432694853
1992,1461,27.542600464557754
1992,1256,29.1455058810806
1992,1317,21.08832897334264
1992,1403,27.12553123962818
1992,1428,28.647175871975833
1992,1426,21.714022467756106
1992,1431,32.73358778111485
1992,1411,20.034266506261325
1992,1292,23.249251441033838
1992,1117,26.749845190351405
1992,1104,34.50433680784934
1992,1172,17.64852020282429
1992,1114,23.477366796816632
1992,1108,19.320472740224837
1992,1119,12.898494501531816
1992,1165,17.12071857247259
1992,1133,18.57297495189241
1992,1387,21.51984694384172
1992,1145,16.863437030619508
1992,1138,8.781207332626556
1992,1152,16.45765756566006
1992,1178,23.439381548859522
1992,1304,36.307239922898965
1992,1358,11.382191830646427
1992,1158,23.64642211583677
1992,1150,33.31618498113833
1992,1196,30.33384800814331
1992,1197,18.396958965789537
1992,1204,26.224062177581477
1992,1126,9.967144466367328
1992,1220,23.678557559927775
1992,1298,14.77855795682634
1992,1222,34.467836955833945
1992,1437,31.38041131724079
1992,1234,34.078148644248614
1992,1271,7.537871397598891
1992,1242,41.005200967026894
1992,1420,17.959418655157233
1992,1243,32.59705471810089
1992,1427,24.836590825141336
1992,1257,33.64948677263098
1992,1224,20.871645775962886
1992,1263,21.86738706672347
1992,1319,18.218886028742016
1992,1268,30.822999282729928
1992,1291,16.048772785412698
1992,1356,28.143999905958424
1992,1314,35.73512683004462
1992,1154,17.95980875423608
1992,1436,20.82603314513176
1992,1235,34.36197488264774
1992,1281,36.88955930182773
1992,1425,37.76627452491732
1992,1308,33.18951600578117
1992,1398,12.833220281256287
1992,1336,30.958106655934614
1992,1228,30.89672704005028
1992,1113,31.606694172743815
1992,1401,19.855931153285997
1992,1296,22.11384224265085
1992,1311,21.503356949191662
1992,1423,21.679412327458124
1992,1435,29.284182097689584
1992,1399,22.515154569740016
1992,1248,17.396708454082017
1992,1438,32.36013157803475
1992,1456,18.35871524486292
1992,1455,20.356201043810316
1992,1279,25.334450687140386
1992,1238,18.576363442485313
1992,1277,36.993272698761736
1992,1249,22.040471267208762
1992,1180,21.8879818805725
1992,1270,14.92471432459457
1992,1116,35.72832908634955
1992,1278,31.644534885666804
1992,1124,25.018788987781665
1992,1253,30.189825020795865
1992,1156,23.742507394388618
1992,1132,24.651225724872152
1992,1157,17.243123543795697
1992,1354,17.723235827063032
1992,1160,31.809051480878065
1992,1406,21.57024364858823
1992,1454,23.938834689185835
1992,1173,27.224625840593358
1992,1175,16.23801662139515
1992,1181,42.6634749472443
1992,1187,20.004146067381264
1992,1183,25.037054077576826
1992,1232,24.861077180844166
1992,1190,30.01536079975702
1992,1397,30.489749430860446
1992,1111,22.929699493818372
1992,1168,26.587685117433395
1992,1362,24.585900595853794
1992,1227,24.41877427407015
1992,1302,17.19591126112758
1992,1333,29.740779219901754
1992,1309,27.08081533652369
1992,1328,37.312271831937196
1992,1376,25.52368976195033
1992,1326,38.79688166112457
1992,1275,31.224702267629112
1992,1283,28.94794830978713
1992,1363,17.567436423750664
1992,1206,18.49239071061112
1992,1339,21.260240525341825
1992,1186,17.530136759088307
1992,1393,33.688508479551636
1992,1409,26.08914345831622
1992,1347,22.011833584212894
1992,1441,18.21565943962198
1992,1421,16.278605867044774
1992,1382,23.396217117960703
1992,1211,27.552848798536065
1992,1405,19.46801217386923
1992,1200,24.981299274716186
1992,1106,18.24245267818538
1992,1162,20.03564313357651
1992,1130,30.145997610996474
1992,1135,20.792801488628566
1992,1131,18.400614185245693
1992,1137,24.510711733212847
1992,1323,32.52486563209281
1992,1140,33.48502800039869
1992,1429,28.98992845248637
1992,1254,18.56470886161247
1992,1233,23.977737049801835
1992,1199,34.89686572229541
1992,1208,30.19154418559767
1992,1273,18.469658672108505
1992,1442,19.52992822640087
1992,1166,21.10976547021615
1992,1164,17.209077322899105
1992,1457,11.645586835895765
1992,1443,27.804854419173157
1992,1290,20.463920922459923
1992,1379,29.27529896757963
1992,1375,24.94257386889303
1992,1174,28.92964377673538
1992,1287,20.88644137251049
1992,1439,25.637052272573655
1992,1282,25.354827180364403
1992,1120,27.593422308350075
1992,1416,19.948697308962824
1992,1144,20.47897933952511
1992,1335,25.09614037369883
1992,1440,17.674931954645636
1992,1274,22.653379428018656
1992,1112,37.15935376549955
1992,1177,34.221206240375864
1992,1272,33.93358399455423
1992,1218,27.822973906345265
1992,1286,22.787613083135987
1992,1247,29.02176391244651
1992,1185,20.24564743066856
1992,1330,26.391932797539503
1992,1386,28.1186683839613
1992,1353,30.052108277086695
1992,1384,19.598826325274853
1992,1293,25.337780858529698
1992,1424,39.08100900676491
1992,1325,26.99052215360571
1992,1464,12.204875749950443
1992,1462,28.33649687073611
1992,1193,20.33252642774103
1992,1414,22.25087195710844
1992,1221,23.45610502881699
1992,1321,25.917448402572838
1992,1202,24.46206201075282
1992,1184,24.088594696403444
1992,1155,29.318139631518275
1992,1134,12.74854704506005
1992,1103,23.325851191888567
1992,1203,29.592112864613615
1992,1251,22.443032125139318
1992,1171,18.226077693067165
1992,1322,18.009565425201465
1992,1352,24.758651128653085
1992,1267,18.49557016797749
1992,1265,17.650662882663532
1992,1276,35.93443183180556
1992,1299,20.57745014839492
1992,1396,32.57964011105546
1992,1460,22.67410336968006
1992,1179,17.510132120062874
1992,1245,21.605632025793277
1992,1141,21.958789742487784
1992,1149,19.16147931836112
1992,1207,33.133824804043336
1992,1389,18.431968533553896
1992,1380,20.258261384628025
1992,1209,19.626695233259184
1993,1199,37.071277614007286
1993,1373,25.9882300974021
1993,1231,42.79833174527786
1993,1293,24.783740131476808
1993,1235,33.59393884968361
1993,1232,23.393177463128872
1993,1371,37.614039533280646
1993,1174,28.219072349036253
1993,1397,29.158274655751594
1993,1353,29.558730374721183
1993,1408,30.680954584667305
1993,1447,21.202268492613673
1993,1417,33.31066189334308
1993,1387,26.58823854188165
1993,1431,30.336601281878135
1993,1206,19.063590731645377
1993,1228,33.39457633326686
1993,1173,19.629742489238346
1993,1435,37.22757907577249
1993,1412,29.569742242090655
1993,1308,33.196524301140585
1993,1151,29.543147131491462
1993,1332,24.698690414094276
1993,1345,34.41977991391189
1993,1163,31.303626342406805
1993,1378,22.560301851431557
1993,1126,11.072260880342677
1993,1374,31.779006860590577
1993,1402,21.73087096623362
1993,1265,18.6637226255425
1993,1351,22.087207046689496
1993,1369,23.19180298844451
1993,1453,21.704582476668634
1993,1365,26.96700219719694
1993,1363,22.242132702674247
1993,1360,23.991654110267728
1993,1361,20.815278865489336
1993,1343,23.91683939780492
1993,1248,16.01634316141633
1993,1344,32.613779374023494
1993,1135,16.997745018297024
1993,1333,28.997318607190635
1993,1334,28.300869983163057
1993,1326,33.409703981152106
1993,1325,22.924013773693147
1993,1319,18.451651964756504
1993,1388,21.934095298824992
1993,1318,27.042301292535033
1993,1119,13.551696178981516
1993,1314,41.8879096306653
1993,1330,30.761006142498395
1993,1381,22.00820502068145
1993,1285,23.04398803706198
1993,1348,33.25817557571199
1993,1200,23.6101787895324
1993,1382,26.358324543863468
1993,1298,16.649434964791315
1993,1438,36.013782045707266
1993,1335,33.180424216115355
1993,1389,19.018541503586743
1993,1271,17.013941144713666
1993,1456,24.353529065397893
1993,1422,16.8783817549054
1993,1454,28.218518321190714
1993,1444,25.24899305509251
1993,1452,31.96756318776467
1993,1352,17.31683257878806
1993,1448,36.85389857730685
1993,1347,17.631775856857388
1993,1442,16.711072261380053
1993,1302,20.050306774839193
1993,1283,28.110738739493012
1993,1282,24.030861843590824
1993,1436,17.639047322627928
1993,1463,18.770949836983974
1993,1385,33.61247624198839
1993,1383,17.04526933168398
1993,1434,20.683439198949166
1993,1102,20.013010241928466
1993,1423,25.774863153211484
1993,1301,27.66504793985217
1993,1409,25.43680293349289
1993,1317,17.226629520792788
1993,1406,22.89053884596461
1993,1259,13.318530418848004
1993,1403,29.168962327667227
1993,1337,29.285142028284845
1993,1398,27.175575136559505
1993,1238,27.916084643422586
1993,1395,21.177142354159212
1993,1256,18.30543956545368
1993,1393,33.840494634189426
1993,1165,27.078667485387115
1993,1433,30.199840553935033
1993,1306,16.986263668339838
1993,1280,27.35497242778844
1993,1122,19.119240852162115
1993,1264,30.950780707344666
1993,1220,18.963215982383883
1993,1276,41.903472194203225
1993,1349,30.367605414009553
1993,1186,16.28659515295956
1993,1339,17.967607073616925
1993,1183,19.48995140631557
1993,1263,18.387811313589545
1993,1182,25.624720766500076
1993,1336,25.117368684448955
1993,1181,38.88009004978857
1993,1145,22.090304553262133
1993,1180,27.07331615647246
1993,1250,13.956088069983485
1993,1177,28.859434165191136
1993,1152,14.569100572052182
1993,1277,31.751392285922403
1993,1287,17.755617072393623
1993,1160,26.468726804559378
1993,1161,28.02815792711759
1993,1153,37.746826553338686
1993,1411,20.75997093990042
1993,1150,27.42515236212815
1993,1299,20.10265373042957
1993,1143,33.24993120699324
1993,1170,12.656412625632047
1993,1140,33.077232817492
1993,1113,32.20963912411979
1993,1137,28.244649779108233
1993,1291,19.005010494106372
1993,1131,15.993759424200842
1993,1414,20.516075616186846
1993,1104,31.137849337695066
1993,1455,23.81723628533762
1993,1193,23.823366462559747
1993,1192,17.540180197208688
1993,1196,31.39045889241113
1993,1391,18.14091067127682
1993,1201,26.224537289166694
1993,1169,19.289999790904652
1993,1198,22.57232162533077
1993,1274,27.27000089313939
1993,1268,30.332968435449583
1993,1420,17.63034557326195
1993,1261,32.80578763699325
1993,1270,20.526198391945986
1993,1260,20.49653328921452
1993,1458,30.11848079055659
1993,1243,32.45046858624145
1993,1164,25.46527204704753
1993,1242,36.73663446240286
1993,1208,31.439452202688845
1993,1138,12.899918320375052
1993,1241,30.052373769713043
1993,1202,20.42709274191049
1993,1233,26.55903122297746
1993,1162,23.644536533626784
1993,1139,23.806496205195263
1993,1221,30.549818720693892
1993,1217,16.138527393903043
1993,1216,22.149369183712103
1993,1171,20.110250625944573
1993,1210,36.344128313694306
1993,1197,16.471008327461192
1993,1288,16.016172960878208
1993,1203,33.14628131894863
1993,1284,17.625584260312987
1993,1234,36.25903603745631
1993,1290,21.330884934965685
1993,1338,32.75346741476189
1993,1384,16.698193135980382
1993,1443,32.872096036712826
1993,1246,39.95832096222726
1993,1460,24.80881203890972
1993,1154,19.50314607068558
1993,1149,13.86289735180172
1993,1155,33.007805429034626
1993,1251,17.85306616979027
1993,1116,34.303487840784776
1993,1272,32.70999297629598
1993,1269,36.50296260105056
1993,1354,19.52003028578483
1993,1464,11.867584845223385
1993,1321,26.107487860478013
1993,1428,32.946958890466306
1993,1218,25.982824144620057
1993,1311,21.90713148143243
1993,1399,23.42139592152207
1993,1390,22.100998766512173
1993,1227,22.86632032206568
1993,1320,24.07155019635023
1993,1307,34.51813781958817
1993,1401,26.216799831872503
1993,1421,8.933326694708832
1993,1368,18.054968037901794
1993,1166,22.37379582221037
1993,1185,21.512628717501894
1993,1404,16.75877473019519
1993,1110,24.016939794144317
1993,1328,32.54953902920259
1993,1362,26.422809955680442
1993,1451,26.9904226698716
1993,1304,32.4412387576264
1993,1159,23.557535199333753
1993,1323,26.05109330609769
1993,1376,26.76193417112132
1993,1364,29.639009079035137
1993,1292,19.767772208320014
1993,1108,17.675498961607577
1993,1400,26.614884089108042
1993,1386,31.794592417357496
1993,1379,25.540134810401142
1993,1103,17.263992280123368
1993,1380,23.319555191373286
1993,1449,27.428780869999514
1993,1129,26.873912371324295
1993,1372,20.3280169009122
1993,1450,29.03627213995158
1993,1117,26.246145050678955
1993,1419,29.74939942681588
1993,1123,27.32199704223423
1993,1124,28.045234550384748
1993,1429,25.25293903285816
1993,1168,27.4977370934715
1993,1190,24.98105317338765
1993,1147,15.905223656735103
1993,1141,18.151806060677412
1993,1175,17.79096124290161
1993,1225,26.920368727898335
1993,1114,25.147680716501796
1993,1410,13.310384359201842
1993,1245,21.300057006679033
1993,1226,20.379849774772282
1993,1253,30.698244007395594
1993,1266,31.98494948252268
1993,1254,16.815889921916863
1993,1211,25.963384698849257
1993,1212,18.347701109954375
1993,1310,30.088469735715115
1993,1375,26.20767955442457
1993,1350,26.923842943371483
1993,1440,13.720812661343107
1993,1267,23.19146683083992
1993,1425,30.159851899638053
1993,1439,22.841223575361468
1993,1441,13.92128282989602
1993,1437,25.45218061013533
1993,1133,23.588255783295867
1993,1424,32.08092808038182
1993,1258,16.844030748488954
1993,1416,16.203858252036284
1993,1457,16.96694381972012
1993,1427,21.917873780608403
1993,1359,20.9763168074018
1993,1179,25.34318496638296
1993,1178,25.985521292302582
1993,1405,21.646090038911247
1993,1224,16.137509898900515
1993,1144,18.092473909662527
1993,1329,33.33140622244824
1993,1130,31.31138986934558
1993,1111,21.14366880345106
1993,1286,17.931309167593238
1993,1106,20.311574795482485
1993,1148,11.981454735226539
1993,1273,20.011825938757326
1993,1257,34.12448915821523
1993,1281,31.7317904538628
1993,1120,30.452528988739378
1993,1222,31.719918186525344
1993,1191,30.7181667091577
1993,1112,39.45346186191111
1993,1461,24.90109701822233
1993,1462,32.77587437687645
1993,1275,27.76760302441838
1993,1229,27.616135854489542
1993,1247,27.00120014867648
1993,1184,23.167459375299817
1993,1396,33.59278451356856
1993,1341,3.987936607094055
1993,1204,24.718910123883386
1993,1187,24.332056854359312
1993,1239,15.84260948217318
1993,1132,21.899221408510545
1993,1279,25.92539058965964
1993,1156,27.213054486732627
1993,1207,30.903140232090816
1993,1356,29.131065803960972
1993,1157,23.845856923464137
1993,1426,22.963105213555394
1993,1418,26.978247150665013
1993,1305,23.580412891835692
1993,1278,33.83636635583837
1993,1322,19.897877152673082
1993,1296,21.977619549447354
1993,1358,15.914613771597955
1993,1209,19.673874774692887
1993,1249,24.255464862179913
1993,1158,23.81896573950979
1993,1309,35.29144523005162
1993,1172,22.360432155261247
1994,1143,34.767463360737516
1994,1365,24.897502717604812
1994,1153,34.01560319267775
1994,1139,26.194135773597242
1994,1208,28.622643418433636
1994,1106,20.55385935075624
1994,1242,36.82671704939358
1994,1444,24.70767332819012
1994,1269,37.22493533700766
1994,1156,21.996036998041475
1994,1278,34.514224881179224
1994,1349,24.85216689612259
1994,1314,38.330099982888
1994,1443,30.358016886731352
1994,1406,26.62268576379507
1994,1385,28.5875921564172
1994,1221,20.863677344090895
1994,1135,20.455782496349393
1994,1329,35.323398139529694
1994,1344,35.20046365685454
1994,1345,39.32836148437751
1994,1453,30.06731105730962
1994,1451,28.308520199139927
1994,1301,27.84033671695692
1994,1339,23.635616652726156
1994,1218,29.288409334251444
1994,1450,32.65113642756942
1994,1164,26.513065866180977
1994,1448,34.6361238935349
1994,1447,24.26553360547425
1994,1362,26.465590909995427
1994,1435,31.370131679540954
1994,1336,30.671615490312398
1994,1397,20.880648901168573
1994,1404,12.102357758392142
1994,1390,32.03499911655964
1994,1169,19.442752331561362
1994,1386,29.425446040451043
1994,1175,12.573243473760753
1994,1363,25.838882385580174
1994,1211,28.285977786453856
1994,1331,15.761148190540808
1994,1358,16.049260218539683
1994,1285,25.86518894827707
1994,1170,11.547290779356883
1994,1351,26.75052771667896
1994,1137,17.427376899533847
1994,1276,37.32742411104011
1994,1210,33.30635438249647
1994,1277,34.08195040844253
1994,1334,24.697364499415173
1994,1129,26.9001922389438
1994,1373,28.10611722587337
1994,1131,19.197801243104674
1994,1119,16.124899473318905
1994,1190,24.624326785349897
1994,1460,19.980153125575548
1994,1196,35.781601326842676
1994,1198,19.769158461076923
1994,1197,10.373250859151648
1994,1126,16.55408082772967
1994,1111,25.488552027447465
1994,1423,25.788917658570167
1994,1261,27.432345050954435
1994,1400,32.30374123692301
1994,1268,33.04573886978722
1994,1207,33.56356650618581
1994,1272,27.97182685862049
1994,1108,10.499498670666338
1994,1274,21.17957035271777
1994,1194,16.38267262793286
